familymebers,location,infection,impact,familyreunion,familyrelationship,post,search,optimism,mediatime1,mediatime2,mediatime3,mediatime4,mediatime5,mediatimetotal,mediacontent1,mediacontent2,mediacontent3,mediacontent4,mediacontent5,mediacontent6,panas1,panas2,panas3,panas4,panas5,panas6,panas7,panas8,panas9,panas10,panas11,panas12,panas13,panas14,panas15,panas16,panas17,panas18,panas19,panas20,deathanxiety1,deathanxiety2,deathanxiety3,deathanxiety4,meaninginlife1,meaninginlife2,meaninginlife3,meaninginlife4,empathy1,empathy2,sympathy1,sympathy2,dass1,dass2,dass3,dass4,dass5,dass6,dass7,dass8,dass9,dass10,dass11,dass12,dass13,dass14,dass15,dass16,dass17,dass18,dass19,dass20,dass21,PA,NA,DA,ML,DEP,ANX,STR,NEW,TRA,EMP,SYM
5,Yunnan,0,4,1,5,0,2,4,6,6,5,7,10,34,4,5,4,5,5,5,4,4,2,4,3,1,4,1,3,3,1,4,3,4,4,3,3,4,2,4,2,1,1,4,7,7,7,7,4,4,4,4,2,1,2,2,1,2,1,2,2,1,2,2,2,2,2,1,1,2,1,2,1,31.00,30.00,12.00,35.00,9.00,11.00,14.00,7.00,6.00,8.00,8.00
3,Shanxi,0,3,1,4,0,2,2,0,2,1,1,1,5,4,4,4,4,3,3,2,3,3,2,2,3,3,1,3,2,3,3,2,2,3,2,3,3,2,2,4,3,3,4,5,4,5,4,4,4,5,5,2,2,2,1,3,2,2,3,2,2,1,2,2,2,2,2,1,2,3,2,1,24.00,25.00,17.00,25.00,13.00,14.00,14.00,1.25,0.00,8.00,10.00
3,Shanxi,0,3,1,4,0,4,2,1,1,1,0,1,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,1,2,3,3,3,3,3,3,3,4,2,4,4,4,4,4,3,4,5,3,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,28.00,27.00,16.00,20.00,13.00,11.00,14.00,0.75,1.00,7.00,8.00
4,Guangxi,0,2,1,4,0,2,2,1,1,1,1,1,5,4,3,3,3,3,3,3,2,2,2,2,2,1,2,3,1,4,3,1,2,2,2,2,3,2,2,4,4,3,4,4,3,3,3,4,4,4,5,3,2,2,1,2,2,2,2,4,2,2,3,3,2,2,2,1,3,2,2,1,22.00,21.00,18.00,17.00,13.00,15.00,17.00,1.00,1.00,8.00,9.00
8,Guangxi,0,2,1,5,1,3,4,1,1,1,1,1,5,4,4,4,4,3,2,3,2,4,3,4,2,3,2,3,3,1,3,3,4,3,4,3,3,4,3,3,2,2,2,6,6,7,6,4,4,5,5,3,2,1,1,2,1,1,2,2,1,2,1,2,2,2,2,1,1,1,1,1,35.00,25.00,11.00,31.00,10.00,10.00,12.00,1.00,1.00,8.00,10.00
4,Zhejiang,0,3,1,3,0,4,4,1,0,1,1,1,4,4,4,4,3,4,4,3,2,2,2,3,1,2,2,2,3,3,4,3,3,3,3,2,3,3,3,2,2,3,3,5,5,5,5,4,3,4,3,1,2,2,1,2,2,1,2,3,3,3,2,2,3,2,2,3,2,2,2,2,28.00,24.00,14.00,22.00,16.00,13.00,15.00,0.75,1.00,7.00,7.00
3,Zhejiang,0,3,1,5,1,2,2,7,4,1,3,2,17,3,4,4,4,3,2,3,2,3,3,2,2,3,1,1,3,2,3,1,3,2,2,1,2,1,2,4,5,5,3,6,7,7,6,5,4,5,5,3,1,2,1,3,1,1,2,3,1,3,3,1,2,1,2,1,2,2,1,1,22.00,20.00,22.00,33.00,11.00,10.00,16.00,2.50,7.00,9.00,10.00
2,Hubei,0,4,1,5,1,4,2,1,2,1,0,0,4,5,4,4,4,3,3,2,3,2,2,3,2,3,1,3,2,1,4,1,3,4,3,3,1,3,4,4,3,3,2,6,5,5,5,2,2,4,5,1,1,1,1,2,1,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,28.00,22.00,16.00,27.00,8.00,8.00,10.00,0.75,1.00,4.00,9.00
4,Yunnan,0,3,1,3,0,4,2,3,3,3,4,4,17,5,2,5,3,5,5,5,3,5,1,3,2,4,1,3,5,1,2,2,2,2,3,4,1,2,3,3,5,5,5,3,7,7,7,5,4,5,5,2,2,1,1,2,1,2,2,4,2,1,2,2,2,2,2,2,2,2,2,2,34.00,20.00,21.00,27.00,13.00,15.00,12.00,3.50,3.00,9.00,10.00
3,Beijing,0,4,1,5,0,2,2,4,3,1,3,3,14,4,3,4,4,4,4,4,2,3,2,2,1,2,2,2,1,3,2,1,3,1,4,2,1,1,2,4,5,4,4,4,4,4,4,4,2,5,5,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,1,2,1,1,1,24.00,17.00,21.00,22.00,11.00,10.00,13.00,2.50,4.00,6.00,10.00
5,Shandong,0,3,1,4,1,2,4,2,2,1,2,1,8,3,3,4,3,3,3,2,2,3,1,3,1,1,1,3,3,1,2,2,3,2,4,3,1,4,1,3,1,3,2,6,5,5,6,3,4,4,3,2,2,1,2,2,2,4,2,2,1,2,2,2,2,2,2,1,1,2,1,1,30.00,13.00,11.00,29.00,10.00,15.00,13.00,1.50,2.00,7.00,7.00
3,Jiangxi,0,3,1,4,1,4,2,12,5,2,2,0,21,4,3,3,4,2,3,4,3,4,2,3,2,1,1,4,3,1,4,1,3,3,4,3,2,3,2,2,3,1,2,6,6,5,5,2,3,4,5,2,1,1,1,2,2,1,1,2,1,1,2,2,2,1,2,1,2,1,1,1,35.00,18.00,10.00,28.00,10.00,8.00,12.00,2.25,12.00,5.00,9.00
3,Jiangxi,0,2,1,5,1,4,4,3,3,1,1,12,20,3,4,4,3,4,4,3,1,3,2,3,2,3,1,3,3,2,4,2,3,3,3,2,2,3,3,2,4,4,2,5,5,5,5,4,4,4,5,2,2,1,2,2,2,2,2,3,1,2,2,2,2,2,1,1,2,2,2,1,30.00,21.00,16.00,26.00,9.00,15.00,14.00,4.25,3.00,8.00,9.00
3,Jiangsu,0,3,0,5,0,4,4,12,12,1,4,0,29,5,5,4,3,3,3,2,2,2,2,2,2,2,1,1,1,1,4,1,3,3,2,2,3,2,3,1,2,2,2,5,5,5,4,4,3,4,4,1,2,1,1,2,1,1,2,2,2,1,1,2,1,1,2,1,1,1,1,1,21.00,20.00,9.00,24.00,11.00,9.00,8.00,4.25,12.00,7.00,8.00
4,Anhui,0,5,1,3,1,4,4,0,1,1,1,2,5,4,4,4,4,4,4,4,4,4,4,2,1,2,1,2,1,4,4,1,4,4,3,3,3,4,4,4,4,5,5,6,6,6,6,4,4,4,4,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,31.00,28.00,22.00,30.00,11.00,12.00,13.00,1.25,0.00,8.00,8.00
3,Shanxi,0,3,1,5,0,4,4,1,2,0,1,1,5,5,4,5,5,4,4,3,2,3,2,2,1,2,1,3,2,1,1,2,3,2,3,3,1,3,2,3,2,1,2,6,5,6,5,2,3,4,4,2,2,1,2,2,1,1,1,2,1,2,1,1,2,1,2,1,2,1,1,1,26.00,16.00,10.00,28.00,9.00,10.00,11.00,1.00,1.00,5.00,8.00
3,Shandong,0,3,1,4,1,2,4,3,3,3,1,2,12,3,4,3,5,3,4,3,1,4,1,3,1,1,1,3,1,2,4,1,3,1,3,2,1,3,1,2,2,2,2,4,5,4,6,2,2,5,5,1,1,1,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,29.00,11.00,10.00,25.00,8.00,9.00,9.00,2.25,3.00,4.00,10.00
8,Hunan,0,3,1,4,0,4,2,1,2,0,1,2,6,3,3,2,3,3,3,3,2,3,2,3,2,2,2,3,3,4,3,3,3,3,3,3,2,3,2,2,4,2,2,6,7,7,7,2,2,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30.00,24.00,14.00,34.00,7.00,7.00,7.00,1.25,1.00,4.00,10.00
3,Tianjin,0,3,1,4,1,2,4,4,4,3,4,4,19,4,4,4,4,4,4,2,4,2,4,2,4,4,2,2,4,2,4,2,4,4,4,4,2,2,4,4,4,4,4,5,6,6,6,4,4,4,4,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,30.00,32.00,20.00,28.00,14.00,15.00,15.00,3.75,4.00,8.00,8.00
4,Sichuan,0,5,1,4,1,4,2,5,0,11,7,7,30,5,5,5,5,5,5,4,4,4,4,2,1,5,3,2,1,4,4,1,2,4,3,4,4,3,4,5,5,5,5,4,4,7,5,5,4,5,5,2,2,1,1,2,3,2,1,3,1,3,2,2,2,3,2,1,4,1,2,1,29.00,34.00,25.00,27.00,10.00,14.00,17.00,6.25,5.00,9.00,10.00
3,Sichuan,0,2,1,4,0,3,2,4,12,5,1,7,29,4,4,4,4,4,4,2,4,3,5,2,2,3,2,1,1,2,4,3,2,4,3,2,4,3,4,2,4,1,3,7,6,4,5,2,1,2,4,3,2,2,3,3,3,3,4,4,2,3,4,3,2,2,2,2,2,3,2,2,23.00,33.00,14.00,28.00,16.00,19.00,21.00,6.25,4.00,3.00,6.00
3,Hebei,0,4,1,5,0,4,4,12,5,7,2,4,30,5,5,4,3,3,4,3,4,2,2,2,1,1,1,1,2,1,1,1,2,4,2,3,2,2,2,1,1,4,3,2,2,2,5,3,5,4,4,3,3,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,20.00,19.00,12.00,16.00,16.00,15.00,16.00,4.50,12.00,8.00,8.00
5,Guizhou,0,4,1,5,0,4,2,0,2,1,1,1,5,5,4,4,4,4,4,3,2,3,1,3,2,1,1,3,3,2,3,1,1,2,3,3,1,3,2,2,4,2,2,6,5,5,6,4,2,4,5,1,4,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,2,1,1,2,28.00,15.00,14.00,28.00,9.00,11.00,9.00,1.25,0.00,6.00,9.00
3,Anhui,0,3,1,4,1,4,4,4,8,5,6,8,31,5,5,4,3,4,3,4,2,3,2,3,2,2,1,3,2,2,3,2,3,2,3,3,3,3,3,2,2,2,2,5,5,6,6,3,2,2,4,2,2,2,2,2,2,1,2,2,2,2,2,2,3,2,2,2,3,2,2,2,30.00,21.00,12.00,28.00,14.00,13.00,16.00,6.75,4.00,5.00,6.00
5,Hebei,0,4,1,5,0,2,3,0,4,1,0,0,5,5,3,3,4,1,2,4,1,3,3,1,1,4,1,1,1,1,3,1,2,3,1,1,1,1,2,2,2,4,1,6,5,4,6,4,5,3,5,2,1,1,1,1,1,1,2,3,1,2,1,1,3,1,2,1,1,1,1,1,18.00,18.00,13.00,28.00,8.00,9.00,12.00,1.25,0.00,9.00,8.00
3,Tianjin,0,3,1,3,1,4,3,0,0,2,1,5,8,5,5,4,5,3,3,4,4,3,3,2,2,3,1,1,1,4,4,1,1,3,3,3,3,2,4,4,2,4,3,5,3,6,3,4,4,4,3,2,1,1,1,2,1,1,1,1,2,2,1,2,1,2,1,1,2,1,1,1,24.00,28.00,17.00,24.00,10.00,8.00,10.00,2.00,0.00,8.00,7.00
3,Neimenggu,0,4,1,4,1,2,4,0,1,1,0,1,3,4,4,3,5,3,3,4,2,4,3,2,1,4,2,3,1,3,4,1,3,4,3,2,3,3,4,3,4,5,4,5,6,5,6,4,5,4,5,1,3,1,1,3,2,1,2,4,2,2,2,2,3,2,1,2,2,1,2,1,29.00,27.00,21.00,28.00,12.00,14.00,14.00,0.75,0.00,9.00,9.00
4,Liaoning,0,3,1,4,0,4,4,2,2,1,1,3,9,4,4,4,4,4,4,3,2,2,1,3,2,3,1,3,3,2,2,2,2,2,3,3,1,3,1,3,2,2,2,5,5,5,5,3,2,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27.00,17.00,13.00,26.00,7.00,7.00,7.00,1.75,2.00,5.00,8.00
3,Guangdong,0,2,1,4,1,1,4,0,2,0,1,0,3,3,3,3,3,3,2,3,2,2,2,1,2,2,1,2,2,1,3,1,2,2,2,2,1,2,2,1,2,1,2,6,6,6,7,4,4,4,3,1,2,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,2,1,1,1,21.00,16.00,8.00,32.00,9.00,8.00,10.00,0.75,0.00,8.00,7.00
4,Hunan,0,3,1,5,0,2,1,2,2,1,2,2,9,3,3,3,3,3,3,3,2,3,2,2,2,3,1,2,2,3,3,2,3,3,4,2,3,3,3,4,4,4,3,5,5,6,4,4,4,4,5,1,2,2,1,2,2,1,2,2,1,2,1,1,1,2,1,1,1,1,1,1,27.00,24.00,20.00,26.00,9.00,10.00,10.00,1.75,2.00,8.00,9.00
4,Guangdong,0,2,1,2,1,2,3,12,12,11,7,12,54,3,4,3,3,3,5,4,2,5,2,4,2,1,2,3,3,2,4,3,4,3,4,3,3,3,3,3,4,2,3,4,4,4,6,2,2,4,3,2,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,37.00,23.00,14.00,22.00,10.00,7.00,8.00,10.50,12.00,4.00,7.00
2,Tianjin,0,3,1,5,0,1,4,0,0,0,0,0,0,2,2,2,3,2,4,3,3,3,3,3,1,2,2,3,1,4,1,1,2,4,3,3,1,2,4,2,3,1,2,5,4,5,2,4,3,2,2,2,2,1,2,4,1,3,3,1,3,2,3,1,3,2,3,1,1,1,2,2,24.00,25.00,12.00,20.00,15.00,13.00,15.00,0.00,0.00,7.00,4.00
4,Guangxi,0,4,0,4,1,4,4,1,1,2,1,1,6,2,4,4,2,4,4,2,1,3,2,2,2,1,2,3,3,2,2,1,4,1,1,1,2,2,2,2,2,2,2,6,5,5,5,2,4,4,4,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,23.00,16.00,12.00,24.00,8.00,8.00,7.00,1.25,1.00,6.00,8.00
4,Guangdong,0,3,0,5,1,3,2,10,10,9,11,10,50,4,5,4,4,4,4,2,3,2,3,2,3,4,1,2,2,4,4,2,3,4,3,4,2,2,3,4,4,2,2,6,5,5,5,4,4,5,4,2,2,1,1,2,2,1,1,2,1,2,2,2,1,1,1,1,2,1,1,1,26.00,29.00,16.00,26.00,9.00,9.00,12.00,10.00,10.00,8.00,9.00
2,Tianjin,0,3,1,5,0,4,1,12,12,11,12,12,59,4,5,5,5,5,5,4,2,4,1,5,1,1,1,4,4,1,4,1,1,1,4,4,1,4,1,2,3,3,3,6,6,6,6,4,4,5,5,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,38.00,11.00,14.00,30.00,9.00,8.00,8.00,11.75,12.00,8.00,10.00
4,Tianjin,0,3,1,5,0,4,2,12,12,11,12,0,47,5,4,5,3,3,4,3,2,3,2,3,1,1,1,3,3,3,3,1,3,3,3,3,2,3,1,1,2,5,2,6,6,6,6,3,3,3,5,2,2,2,1,2,1,1,2,1,1,2,1,1,2,1,2,1,2,1,1,1,30.00,17.00,12.00,30.00,10.00,8.00,12.00,8.75,12.00,6.00,8.00
4,Guangxi,0,4,1,5,1,4,1,4,4,3,1,4,16,4,4,4,4,4,4,2,3,3,4,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,4,3,2,4,4,4,3,5,3,3,5,5,2,1,2,1,2,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,31.00,31.00,17.00,20.00,11.00,8.00,10.00,3.00,4.00,6.00,10.00
7,Henan,0,3,1,5,0,2,2,0,2,1,1,2,6,4,4,4,4,3,4,4,2,4,2,4,1,1,1,4,3,1,4,4,4,3,4,3,1,4,3,2,4,2,4,5,5,5,6,2,4,4,4,2,2,1,1,2,2,1,2,3,1,2,2,2,2,1,1,1,2,1,1,1,38.00,19.00,16.00,27.00,9.00,10.00,14.00,1.50,0.00,6.00,8.00
6,Yunnan,0,4,1,3,0,4,2,2,1,2,4,0,9,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,3,2,3,3,3,2,2,2,2,2,3,2,2,2,3,3,2,2,3,2,2,2,10.00,10.00,8.00,14.00,16.00,17.00,16.00,1.75,2.00,3.00,5.00
5,Hubei,0,3,1,4,1,3,4,8,8,6,3,8,33,5,4,5,5,5,5,4,3,4,2,4,2,2,3,4,4,2,4,2,4,4,3,3,2,4,3,3,5,4,2,6,5,5,5,4,2,4,4,1,2,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,38.00,25.00,16.00,27.00,8.00,9.00,9.00,6.25,8.00,6.00,8.00
3,Shaanxi,0,3,1,5,0,4,2,5,3,7,10,12,37,4,3,3,4,5,5,2,3,3,4,2,3,3,3,2,2,2,3,1,3,4,4,2,3,3,3,3,4,2,3,5,6,5,5,4,4,4,3,2,2,2,2,4,2,2,2,1,1,2,2,3,2,2,2,1,2,1,1,1,26.00,29.00,16.00,27.00,14.00,11.00,14.00,8.00,5.00,8.00,7.00
5,Guangxi,0,3,1,4,1,2,2,2,1,1,1,3,8,5,4,3,4,3,3,3,2,2,1,3,1,1,1,2,2,1,3,1,1,1,1,3,3,2,1,4,1,4,2,6,6,6,6,4,2,4,4,1,2,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,22.00,13.00,15.00,31.00,8.00,9.00,9.00,1.50,2.00,6.00,8.00
6,Shanxi,0,3,1,4,0,2,4,1,1,0,1,0,3,4,4,4,4,3,2,3,1,4,1,4,1,2,1,3,1,1,2,1,3,2,3,3,1,3,3,4,2,1,2,5,4,3,5,3,4,5,2,1,2,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,29.00,14.00,11.00,21.00,8.00,10.00,10.00,0.50,1.00,7.00,7.00
8,Guangdong,0,3,1,4,1,4,3,1,1,0,1,1,4,3,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,3,3,2,2,4,2,2,2,2,4,2,2,2,2,5,5,5,5,4,4,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22.00,24.00,11.00,25.00,7.00,7.00,8.00,0.75,1.00,8.00,8.00
5,Hubei,0,3,1,1,1,2,4,2,2,2,2,1,9,3,3,3,2,4,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,4,1,1,4,5,2,2,4,1,2,2,1,4,1,4,2,4,4,2,2,2,4,2,1,2,4,17.00,16.00,9.00,14.00,24.00,10.00,18.00,1.75,2.00,2.00,9.00
2,Tianjin,0,2,1,5,0,1,5,0,0,0,0,0,0,1,1,1,3,1,1,5,3,4,3,5,1,2,3,5,4,4,2,1,3,2,4,1,2,5,3,1,5,4,1,7,3,7,3,1,2,1,1,4,3,1,2,4,1,4,3,3,2,1,1,1,4,1,1,1,4,2,1,2,38.00,24.00,12.00,27.00,12.00,16.00,18.00,0.00,0.00,3.00,2.00
3,Tianjin,0,3,1,5,0,1,2,0,12,0,1,0,13,5,5,4,2,3,2,2,3,2,3,2,1,3,3,1,1,3,4,1,1,4,2,1,4,1,3,2,5,5,3,4,3,5,5,5,5,4,5,2,4,2,1,2,2,1,4,3,1,2,2,1,1,1,3,1,2,1,1,1,17.00,28.00,20.00,21.00,11.00,12.00,15.00,3.25,0.00,10.00,9.00
5,Shanxi,0,3,1,5,0,3,2,3,3,1,2,2,11,4,4,4,3,4,4,4,2,3,2,3,2,2,2,4,3,2,3,2,3,2,3,3,3,2,2,4,4,3,4,5,5,5,5,4,4,5,5,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,1,31.00,21.00,19.00,25.00,11.00,12.00,14.00,2.00,3.00,8.00,10.00
3,Shanxi,0,3,1,5,1,4,5,7,3,1,3,0,14,5,4,5,5,5,5,4,2,3,4,5,2,1,1,5,5,3,4,2,5,1,5,3,2,5,1,3,5,3,1,7,5,7,4,3,4,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,44.00,19.00,14.00,30.00,7.00,7.00,7.00,1.75,7.00,7.00,9.00
3,Sichuan,0,3,1,4,0,2,4,1,2,0,0,1,4,4,4,2,1,2,2,4,2,4,2,4,1,2,1,4,3,2,3,1,3,3,4,4,2,4,3,1,2,2,3,7,7,6,7,2,1,3,4,2,2,1,1,2,2,1,1,1,2,2,1,2,2,2,1,1,3,2,1,2,37.00,19.00,11.00,34.00,11.00,10.00,13.00,0.75,1.00,3.00,7.00
5,Guangdong,0,4,1,4,1,3,4,2,6,3,2,0,13,4,4,5,4,3,4,3,3,2,2,3,1,2,2,2,2,2,2,1,2,2,2,2,2,2,3,2,2,2,3,5,4,5,4,3,2,4,4,2,3,2,2,2,2,1,2,2,1,2,2,2,2,1,1,1,2,2,2,1,22.00,20.00,11.00,23.00,10.00,13.00,14.00,2.75,2.00,5.00,8.00
4,Zhejiang,0,2,1,4,1,4,3,3,5,4,3,4,19,3,4,4,3,3,4,3,3,3,2,2,1,2,2,3,3,2,4,1,2,3,3,3,1,3,2,2,3,2,3,6,4,5,5,3,4,4,3,2,2,2,1,2,1,1,2,2,1,1,1,1,2,1,2,1,1,1,1,1,29.00,19.00,12.00,26.00,10.00,9.00,10.00,4.00,3.00,7.00,7.00
3,Tianjin,0,4,1,5,0,4,3,1,1,1,1,1,5,5,5,5,5,5,5,4,2,4,2,4,2,2,1,4,4,3,4,1,4,2,4,4,2,4,2,4,5,5,5,7,7,7,4,5,5,5,5,1,1,1,1,1,2,1,1,3,1,2,2,2,2,2,2,1,2,1,1,1,40.00,19.00,24.00,32.00,9.00,10.00,12.00,1.00,1.00,10.00,10.00
5,Guizhou,0,3,1,2,0,2,4,1,1,1,1,1,5,4,4,3,4,3,3,3,2,3,2,2,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,2,2,1,2,1,2,1,1,1,1,2,2,2,1,1,1,2,1,2,2,1,29.00,25.00,15.00,20.00,9.00,11.00,11.00,1.00,1.00,6.00,6.00
5,Hubei,0,2,0,4,0,2,2,1,0,1,1,1,4,4,4,2,3,4,4,3,1,3,1,2,1,3,2,4,3,1,4,2,3,3,3,3,1,5,2,3,3,3,4,5,3,4,4,2,2,4,4,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,33.00,17.00,17.00,21.00,7.00,9.00,7.00,0.75,1.00,4.00,8.00
3,Guangdong,0,3,0,4,0,4,3,3,1,0,0,4,8,4,4,3,3,4,3,3,4,4,4,3,1,3,1,4,3,1,4,1,3,3,3,3,2,3,3,2,4,2,4,6,6,6,6,4,4,4,4,2,1,3,2,2,1,1,2,3,2,2,1,3,2,2,2,1,2,2,2,2,33.00,23.00,16.00,29.00,15.00,13.00,12.00,1.25,3.00,8.00,8.00
7,Guizhou,0,3,1,4,0,4,4,8,1,0,1,0,10,4,4,4,4,4,4,3,1,2,3,2,3,1,2,3,3,1,3,1,1,1,3,3,3,3,1,1,5,2,2,4,6,6,7,2,4,5,5,2,2,1,1,3,2,2,3,4,1,2,2,2,2,1,2,1,2,1,2,2,26.00,17.00,13.00,30.00,12.00,13.00,15.00,0.50,8.00,6.00,10.00
2,Tianjin,0,3,1,5,0,2,3,1,1,0,1,0,3,4,4,4,4,4,4,3,3,3,3,2,2,2,1,3,4,3,3,2,3,2,3,3,1,2,3,3,5,5,5,7,7,7,6,4,3,5,5,1,3,1,1,1,2,1,2,3,3,1,2,1,2,1,2,1,1,2,1,1,29.00,22.00,20.00,34.00,10.00,12.00,11.00,0.50,1.00,7.00,10.00
5,Henan,0,3,1,5,0,2,3,3,4,1,1,1,10,4,4,4,3,4,4,4,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6,6,5,2,2,4,4,2,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,31.00,28.00,15.00,29.00,8.00,9.00,9.00,1.75,3.00,4.00,8.00
4,Jiangsu,0,3,1,5,0,4,2,3,3,1,2,3,12,4,4,4,3,4,4,2,3,3,4,3,1,4,3,3,3,2,4,1,2,4,3,3,4,3,4,4,4,2,4,5,5,5,5,4,4,4,5,2,2,1,2,2,2,1,1,3,1,3,2,2,2,2,1,1,2,1,2,1,29.00,30.00,18.00,26.00,9.00,13.00,14.00,2.25,3.00,8.00,9.00
5,Jiangxi,0,2,1,5,0,4,5,3,4,6,3,1,17,5,4,5,5,2,5,4,3,4,3,3,3,3,2,4,5,2,3,1,5,3,3,3,1,5,3,1,5,1,1,6,7,7,7,1,4,5,5,3,2,1,1,2,2,2,4,2,1,1,2,2,2,1,1,1,4,1,2,1,39.00,24.00,9.00,34.00,9.00,11.00,18.00,3.50,3.00,5.00,10.00
6,Henan,0,3,1,4,0,4,4,0,3,1,1,2,7,4,4,3,3,3,3,4,2,2,2,1,2,2,1,2,3,2,2,1,1,4,2,2,2,2,3,4,2,1,4,5,6,6,6,2,4,5,4,2,1,1,1,2,1,1,1,2,1,2,1,2,1,2,2,1,2,1,2,1,21.00,21.00,15.00,29.00,10.00,10.00,10.00,1.75,0.00,6.00,9.00
3,Sichuan,0,3,1,4,0,2,5,2,2,1,1,0,6,4,3,3,2,3,3,4,1,2,1,3,1,1,1,2,1,2,3,2,3,2,3,2,1,2,2,1,2,2,2,5,4,6,5,3,2,4,4,2,2,1,1,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,1,25.00,14.00,9.00,27.00,11.00,13.00,14.00,1.00,2.00,5.00,8.00
2,Hunan,0,3,1,5,1,1,3,1,1,1,1,1,5,3,3,2,4,4,4,4,2,5,1,5,1,1,1,3,1,1,1,1,1,1,1,2,1,4,2,3,2,4,3,7,5,5,4,2,2,5,3,1,3,1,1,3,1,1,1,3,2,1,1,1,2,1,1,1,1,1,1,1,27.00,12.00,14.00,27.00,10.00,11.00,8.00,1.00,1.00,4.00,8.00
5,Henan,0,4,1,4,0,2,2,1,2,0,1,1,5,4,4,4,3,3,3,2,2,3,2,3,1,2,2,3,2,2,3,1,2,3,2,3,2,3,3,4,4,4,3,6,6,6,3,4,4,4,4,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,26.00,20.00,19.00,27.00,12.00,13.00,14.00,1.00,1.00,8.00,8.00
4,Zhejiang,0,4,1,5,0,2,2,1,3,1,1,2,8,4,3,3,5,2,2,3,3,2,3,2,1,3,2,3,2,4,2,1,2,2,3,4,1,2,4,3,5,5,2,1,1,1,6,3,5,4,2,1,2,1,1,1,2,1,2,1,2,2,1,2,1,2,1,1,2,1,1,2,25.00,24.00,18.00,13.00,10.00,9.00,11.00,1.75,1.00,8.00,6.00
3,Zhejiang,0,3,1,5,1,4,2,1,3,2,3,0,9,5,5,5,5,5,4,5,4,3,3,3,3,4,3,3,1,1,3,1,1,4,1,2,1,3,2,5,1,5,5,3,5,3,5,5,5,5,5,4,2,1,1,2,3,2,3,4,2,2,2,2,1,2,1,2,1,1,2,2,25.00,26.00,21.00,21.00,12.00,14.00,16.00,2.00,1.00,10.00,10.00
5,Jiangxi,0,3,1,4,1,4,4,0,8,1,1,2,12,5,4,5,3,5,4,4,3,4,3,3,2,2,2,4,4,1,2,1,5,2,4,5,2,4,2,3,5,3,3,7,7,7,7,3,2,5,5,1,2,1,1,1,2,2,2,2,1,1,1,1,2,2,1,1,1,1,1,1,39.00,20.00,16.00,34.00,7.00,11.00,10.00,3.00,0.00,5.00,10.00
4,Tianjin,0,3,1,4,1,2,2,1,5,2,2,1,11,4,4,3,2,3,3,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,1,1,2,5,5,5,5,2,3,4,2,1,2,2,2,3,1,1,2,2,2,1,2,2,2,1,1,1,2,1,1,2,21.00,21.00,9.00,23.00,13.00,10.00,11.00,2.50,1.00,5.00,6.00
